DateRecorded,Country,State,City,Confirmed,Deaths,Recovered,Active,Latitude,Longitude
05/05/2020,US,Texas,Refugio,1,0,0,1,28.3238976,-97.15766311
05/05/2020,US,Kansas,Reno,40,0,0,40,37.95230263,-98.08607292
05/05/2020,US,New York,Rensselaer,339,23,0,316,42.71348136,-73.51089874
05/05/2020,US,Minnesota,Renville,5,0,0,5,44.72836381,-94.94553734
05/05/2020,US,North Dakota,Renville,1,0,0,1,48.71982533,-101.6603912
05/05/2020,US,Kansas,Republic,4,0,0,4,39.82799632,-97.65036709
05/05/2020,US,Missouri,Reynolds,2,0,0,2,37.36085952,-90.97009925
05/05/2020,US,Tennessee,Rhea,6,0,0,6,35.60536161,-84.93076643
05/05/2020,US,Kansas,Rice,3,0,0,3,38.34616184,-98.19992118
05/05/2020,US,Minnesota,Rice,30,1,0,29,44.3543376,-93.29658715
05/05/2020,US,Illinois,Richland,3,0,0,3,38.71240969,-88.08475366
05/05/2020,US,Louisiana,Richland,84,1,0,83,32.41391005,-91.76634876
05/05/2020,US,Montana,Richland,3,0,0,3,47.78668011,-104.5610786
05/05/2020,US,North Dakota,Richland,7,0,0,7,46.26440649,-96.94852979
05/05/2020,US,Ohio,Richland,91,2,0,89,40.77180308,-82.53799609999999
05/05/2020,US,South Carolina,Richland,990,47,0,943,34.01791263,-80.90267209
05/05/2020,US,Wisconsin,Richland,13,2,0,11,43.3762778,-90.43012729
05/05/2020,US,Georgia,Richmond,424,15,0,409,33.35777107,-82.07026432
05/05/2020,US,North Carolina,Richmond,61,2,0,59,35.00417719,-79.74491009
05/05/2020,US,Virginia,Richmond,143,1,0,142,37.937575,-76.72920628
05/05/2020,US,Virginia,Richmond City,438,16,0,422,37.53255773,-77.47966921
05/05/2020,US,Kansas,Riley,55,0,0,55,39.28935726,-96.73420026
05/05/2020,US,New Mexico,Rio Arriba,24,0,0,24,36.51072137,-106.6931674
05/05/2020,US,Colorado,Rio Blanco,1,0,0,1,39.97913541,-108.2179009
05/05/2020,US,Colorado,Rio Grande,7,0,0,7,37.5836865,-106.3847838
05/05/2020,US,Indiana,Ripley,98,6,0,92,39.10235626,-85.26212744
05/05/2020,US,Missouri,Ripley,5,0,0,5,36.65460667,-90.85990261
05/05/2020,US,West Virginia,Ritchie,1,0,0,1,39.18094587,-81.06356878
05/05/2020,US,California,Riverside,4454,184,0,4270,33.74314981,-115.9933578
05/05/2020,US,Tennessee,Roane,8,0,0,8,35.84923189,-84.52458689
05/05/2020,US,West Virginia,Roane,6,0,0,6,38.71622686,-81.35243568
05/05/2020,US,Virginia,Roanoke,57,0,0,57,37.26865804,-80.06396753
05/05/2020,US,Virginia,Roanoke City,82,0,0,82,37.27791025,-79.96189766
05/05/2020,US,South Dakota,Roberts,10,0,0,10,45.62975048,-96.94672673
05/05/2020,US,Texas,Roberts,2,0,0,2,35.83809685,-100.813175
05/05/2020,US,Tennessee,Robertson,185,0,0,185,36.52454807,-86.87346725
05/05/2020,US,Texas,Robertson,4,0,0,4,31.02539637,-96.51272246
05/05/2020,US,North Carolina,Robeson,281,3,0,278,34.64244496,-79.10250529999998
05/05/2020,US,Minnesota,Rock,18,0,0,18,43.67482683,-96.25296832
05/05/2020,US,Wisconsin,Rock,301,9,0,292,42.67151616,-89.07147900000002
05/05/2020,US,Illinois,Rock Island,454,12,0,442,41.46613806,-90.57042164
05/05/2020,US,Virginia,Rockbridge,8,0,0,8,37.81204314,-79.44605905
05/05/2020,US,Kentucky,Rockcastle,12,0,0,12,37.36642393,-84.31176452
05/05/2020,US,Georgia,Rockdale,204,6,0,198,33.65145002,-84.02202167
05/05/2020,US,New Hampshire,Rockingham,888,16,0,872,42.98499744,-71.12883377
05/05/2020,US,North Carolina,Rockingham,30,2,0,28,36.39593137,-79.77504841
05/05/2020,US,Virginia,Rockingham,282,1,0,281,38.51006137,-78.87260325
05/05/2020,US,New York,Rockland,12144,551,0,11593,41.15027894,-74.02560498
05/05/2020,US,Texas,Rockwall,91,3,0,88,32.89779518,-96.40771592
05/05/2020,US,Oklahoma,Rogers,68,4,0,64,36.37004357,-95.60406759
05/05/2020,US,North Dakota,Rolette,1,0,0,1,48.77245354,-99.84097493
05/05/2020,US,Kansas,Rooks,6,0,0,6,39.35022773,-99.32484567
05/05/2020,US,Montana,Roosevelt,7,0,0,7,48.29607488,-105.0079268
05/05/2020,US,New Mexico,Roosevelt,10,0,0,10,34.02097406,-103.4799493
05/05/2020,US,Michigan,Roscommon,18,0,0,18,44.33473082,-84.61067651
05/05/2020,US,Minnesota,Roseau,1,0,0,1,48.77501878,-95.81079919
05/05/2020,US,Ohio,Ross,42,2,0,40,39.33705391,-83.06000914
05/05/2020,US,Colorado,Routt,58,6,0,52,40.48596505,-106.9905548
05/05/2020,US,Kentucky,Rowan,2,0,0,2,38.19484205,-83.42088935
05/05/2020,US,North Carolina,Rowan,417,25,0,392,35.64003916,-80.52446628
05/05/2020,US,Texas,Runnels,2,0,0,2,31.8314342,-99.97616148
05/05/2020,US,Indiana,Rush,36,2,0,34,39.62002287,-85.4655599
05/05/2020,US,Texas,Rusk,38,1,0,37,32.10773545,-94.76176432
05/05/2020,US,Wisconsin,Rusk,4,0,0,4,45.47498854,-91.1333012
05/05/2020,US,Alabama,Russell,63,0,0,63,32.28725256,-85.18415324
05/05/2020,US,Kentucky,Russell,17,3,0,14,36.99308373,-85.06070117
05/05/2020,US,Virginia,Russell,5,0,0,5,36.93028320000001,-82.10095486
05/05/2020,US,North Carolina,Rutherford,147,6,0,141,35.40114178,-81.92112099
05/05/2020,US,Tennessee,Rutherford,620,12,0,608,35.84591405,-86.4107263
05/05/2020,US,Vermont,Rutland,50,1,0,49,43.57723578,-73.03741676
05/05/2020,US,Louisiana,Sabine,17,1,0,16,31.56388699,-93.55433981
05/05/2020,US,Texas,Sabine,1,0,0,1,31.34318809,-93.85440451
05/05/2020,US,Iowa,Sac,1,0,0,1,42.38624071,-95.10547892
05/05/2020,US,California,Sacramento,1133,47,0,1086,38.45106826,-121.3425374
05/05/2020,US,Maine,Sagadahoc,19,0,0,19,43.95415864,-69.85074999
05/05/2020,US,Michigan,Saginaw,742,70,0,672,43.33433923,-84.05131209999998
05/05/2020,US,Colorado,Saguache,3,0,0,3,38.08054629,-106.282466
05/05/2020,US,New Jersey,Salem,347,15,0,332,39.58719656,-75.34696629999998
05/05/2020,US,Virginia,Salem,31,0,0,31,37.2836193,-80.06219455
05/05/2020,US,Arkansas,Saline,67,1,0,66,34.64916145,-92.67583224
05/05/2020,US,Illinois,Saline,4,0,0,4,37.75332999,-88.54119706
05/05/2020,US,Kansas,Saline,21,2,0,19,38.78369175,-97.65185177
05/05/2020,US,Missouri,Saline,206,0,0,206,39.13734288,-93.20259964
05/05/2020,US,Nebraska,Saline,285,0,0,285,40.52418865,-97.14085859
05/05/2020,US,Utah,Salt Lake,2832,35,0,2797,40.66616532,-111.9216011
05/05/2020,US,South Carolina,Saluda,70,0,0,70,34.00795823,-81.72713237
05/05/2020,US,North Carolina,Sampson,100,1,0,99,34.98820368,-78.36914061
05/05/2020,US,Texas,San Augustine,19,1,0,18,31.39457611,-94.17000399
05/05/2020,US,California,San Benito,52,2,0,50,36.60308176,-121.069975
05/05/2020,US,California,San Bernardino,2329,101,0,2228,34.84060306,-116.1774685
05/05/2020,US,California,San Diego,4020,144,0,3876,33.03484597,-116.7365326
05/05/2020,US,California,San Francisco,1728,31,0,1697,37.75215114,-122.4385672
05/05/2020,US,Texas,San Jacinto,10,0,0,10,30.57933681,-95.16260304
05/05/2020,US,California,San Joaquin,578,26,0,552,37.93433732,-121.2730061
05/05/2020,US,Colorado,San Juan,0,0,0,0,37.76248981,-107.67632890000002
05/05/2020,US,New Mexico,San Juan,806,62,0,744,36.50838318,-108.320437
05/05/2020,US,Utah,San Juan,119,2,0,117,37.62762978,-109.80337140000002
05/05/2020,US,Washington,San Juan,14,0,0,14,48.60182783,-122.96745
05/05/2020,US,California,San Luis Obispo,204,1,0,203,35.38822029,-120.4039028
05/05/2020,US,California,San Mateo,1315,56,0,1259,37.4228808,-122.32755459999998
05/05/2020,US,Colorado,San Miguel,20,0,0,20,38.00450883,-108.4020725
05/05/2020,US,New Mexico,San Miguel,3,0,0,3,35.48014807,-104.8163562
05/05/2020,US,Texas,San Patricio,13,0,0,13,28.00880118,-97.51763891
05/05/2020,US,South Dakota,Sanborn,3,0,0,3,44.02351092,-98.0909816
05/05/2020,US,New Mexico,Sandoval,426,20,0,406,35.68862401,-106.8687803
05/05/2020,US,Ohio,Sandusky,41,7,0,34,41.35624126,-83.137872
05/05/2020,US,Illinois,Sangamon,216,14,0,202,39.75836914,-89.65872023
05/05/2020,US,Michigan,Sanilac,36,5,0,31,43.42406072,-82.82055898
05/05/2020,US,California,Santa Barbara,526,8,0,518,34.65329488,-120.0188492
05/05/2020,US,California,Santa Clara,2255,121,0,2134,37.23104908,-121.6970462
05/05/2020,US,Arizona,Santa Cruz,35,0,0,35,31.52508998,-110.8479088
05/05/2020,US,California,Santa Cruz,138,2,0,136,37.05580291,-122.0066524
05/05/2020,US,New Mexico,Santa Fe,108,0,0,108,35.50708973,-105.9774716
05/05/2020,US,Florida,Santa Rosa,158,8,0,150,30.69341450000001,-87.02458128
05/05/2020,US,Florida,Sarasota,395,48,0,347,27.18546175,-82.33174248
05/05/2020,US,New York,Saratoga,368,11,0,357,43.10904162,-73.86653895
05/05/2020,US,North Dakota,Sargent,1,0,0,1,46.10830372,-97.63217159
05/05/2020,US,Nebraska,Sarpy,168,0,0,168,41.11314181,-96.11156432
05/05/2020,US,Wisconsin,Sauk,67,3,0,64,43.42574087,-89.94966132
05/05/2020,US,Nebraska,Saunders,11,0,0,11,41.2278103,-96.63773905
05/05/2020,US,Wisconsin,Sawyer,4,0,0,4,45.87931905,-91.14504927
05/05/2020,US,New York,Schenectady,537,28,0,509,42.81668777,-74.05278291
05/05/2020,US,Georgia,Schley,16,1,0,15,32.2654021,-84.31258912
05/05/2020,US,New York,Schoharie,45,0,0,45,42.58831742,-74.44339029999998
05/05/2020,US,Michigan,Schoolcraft,3,0,0,3,46.19235734,-86.19972234
05/05/2020,US,Illinois,Schuyler,2,0,0,2,40.1571798,-90.61114163
05/05/2020,US,New York,Schuyler,7,0,0,7,42.39184015,-76.8773299
05/05/2020,US,Pennsylvania,Schuylkill,405,7,0,398,40.70497338,-76.2150785
05/05/2020,US,Ohio,Scioto,13,0,0,13,38.80270163,-82.98907345
05/05/2020,US,Missouri,Scotland,4,0,0,4,40.45214695,-92.14709064
05/05/2020,US,North Carolina,Scotland,30,0,0,30,34.8386299,-79.4757978
05/05/2020,US,Arkansas,Scott,1,0,0,1,34.85588887,-94.0632176
05/05/2020,US,Indiana,Scott,54,2,0,52,38.68672078,-85.74627859
05/05/2020,US,Iowa,Scott,255,7,0,248,41.63935978,-90.61959493
05/05/2020,US,Kansas,Scott,2,0,0,2,38.48222076,-100.9066539
05/05/2020,US,Kentucky,Scott,25,0,0,25,38.29622293,-84.5816631
05/05/2020,US,Minnesota,Scott,74,1,0,73,44.6490231,-93.53340251
05/05/2020,US,Mississippi,Scott,404,3,0,401,32.406704100000006,-89.53789439
05/05/2020,US,Missouri,Scott,75,2,0,73,37.05588075,-89.56474493
05/05/2020,US,Tennessee,Scott,12,0,0,12,36.42325673,-84.50360494
05/05/2020,US,Virginia,Scott,7,1,0,6,36.71466456,-82.60171704
05/05/2020,US,Nebraska,Scotts Bluff,34,0,0,34,41.85070896,-103.7080986
05/05/2020,US,Georgia,Screven,16,1,0,15,32.74976524,-81.60779441
05/05/2020,US,Texas,Scurry,2,0,0,2,32.74613808,-100.9162664
05/05/2020,US,Arkansas,Searcy,6,0,0,6,35.9109364,-92.69936482
05/05/2020,US,Arkansas,Sebastian,13,0,0,13,35.19605503,-94.27162713
05/05/2020,US,Kansas,Sedgwick,439,15,0,424,37.6842718,-97.4608198
05/05/2020,US,Florida,Seminole,403,8,0,395,28.7158582,-81.24060348
05/05/2020,US,Georgia,Seminole,31,2,0,29,30.93464824,-84.86823924
05/05/2020,US,Oklahoma,Seminole,19,2,0,17,35.16478725,-96.61686741
05/05/2020,US,New York,Seneca,46,0,0,46,42.78081007,-76.82497064
05/05/2020,US,Ohio,Seneca,14,1,0,13,41.12351311,-83.12783209
05/05/2020,US,Tennessee,Sequatchie,5,0,0,5,35.36979721,-85.41022136
05/05/2020,US,Oklahoma,Sequoyah,12,3,0,9,35.49447108,-94.75463785
05/05/2020,US,Arkansas,Sevier,14,1,0,13,33.99780401,-94.2424869
05/05/2020,US,Tennessee,Sevier,60,2,0,58,35.78077323,-83.52244332
05/05/2020,US,Kansas,Seward,622,0,0,622,37.19324632,-100.8507201
05/05/2020,US,Nebraska,Seward,13,1,0,12,40.87241834,-97.139673
05/05/2020,US,Mississippi,Sharkey,5,0,0,5,32.88149103,-90.8159538
05/05/2020,US,Arkansas,Sharp,7,0,0,7,36.16258158,-91.47819342
05/05/2020,US,California,Shasta,31,4,0,27,40.76391419,-122.0396884
05/05/2020,US,Wisconsin,Shawano,17,0,0,17,44.78902246,-88.76443896
05/05/2020,US,Kansas,Shawnee,133,5,0,128,39.04100763,-95.7557264
05/05/2020,US,Wisconsin,Sheboygan,55,2,0,53,43.72099677,-87.94579284
05/05/2020,US,Alabama,Shelby,335,13,0,322,33.26879845,-86.66232561
05/05/2020,US,Illinois,Shelby,10,1,0,9,39.39133527,-88.80611122
05/05/2020,US,Indiana,Shelby,229,14,0,215,39.52305623,-85.79158570000001
05/05/2020,US,Iowa,Shelby,14,0,0,14,41.6850066,-95.31015553
05/05/2020,US,Kentucky,Shelby,33,3,0,30,38.21476019,-85.194223
05/05/2020,US,Missouri,Shelby,1,0,0,1,39.79742518,-92.07634971
05/05/2020,US,Ohio,Shelby,30,1,0,29,40.33163494,-84.20258189
05/05/2020,US,Tennessee,Shelby,2901,60,0,2841,35.1864775,-89.89692423
05/05/2020,US,Texas,Shelby,129,4,0,125,31.79211404,-94.14550696
05/05/2020,US,Virginia,Shenandoah,165,3,0,162,38.85905135,-78.56813762
05/05/2020,US,Minnesota,Sherburne,71,1,0,70,45.44447208,-93.77617511
05/05/2020,US,Kansas,Sheridan,2,0,0,2,39.35018161,-100.4418259
05/05/2020,US,Wyoming,Sheridan,16,0,0,16,44.79048913,-106.8862389
05/05/2020,US,Kansas,Sherman,5,0,0,5,39.35147699,-101.7197624
05/05/2020,US,Nebraska,Sherman,2,0,0,2,41.22045983,-98.97588642
05/05/2020,US,Oregon,Sherman,1,0,0,1,45.41501554,-120.6827834
05/05/2020,US,Texas,Sherman,18,0,0,18,36.27751473,-101.8933156
05/05/2020,US,Michigan,Shiawassee,189,12,0,177,42.95392800000001,-84.14585902
05/05/2020,US,Minnesota,Sibley,2,0,0,2,44.5796592,-94.23164924
05/05/2020,US,New Mexico,Sierra,1,0,0,1,33.13028233,-107.1925893
05/05/2020,US,Montana,Silver Bow,11,0,0,11,45.90018933,-112.6620092
05/05/2020,US,Kentucky,Simpson,31,2,0,29,36.74058474,-86.58047435
05/05/2020,US,Mississippi,Simpson,53,0,0,53,31.91282117,-89.91716179
05/05/2020,US,Iowa,Sioux,24,0,0,24,43.08221074,-96.1767568
05/05/2020,US,North Dakota,Sioux,1,0,0,1,46.11323337,-101.0440149
05/05/2020,US,California,Siskiyou,5,0,0,5,41.59198861,-122.5407434
05/05/2020,US,Alaska,Sitka,1,0,0,1,57.24124555,-135.3206587
05/05/2020,US,Washington,Skagit,364,13,0,351,48.48171488,-121.766131
05/05/2020,US,Washington,Skamania,3,0,0,3,46.02408726,-121.9164403
05/05/2020,US,North Dakota,Slope,3,0,0,3,46.44737738,-103.4601547
05/05/2020,US,Kansas,Smith,2,0,0,2,39.78516566,-98.78566062
05/05/2020,US,Mississippi,Smith,86,4,0,82,32.01744532,-89.50644846
05/05/2020,US,Tennessee,Smith,23,1,0,22,36.25359775,-85.95411046
05/05/2020,US,Texas,Smith,155,3,0,152,32.37474036,-95.2717568
05/05/2020,US,Virginia,Smyth,13,0,0,13,36.84455636,-81.53344948
05/05/2020,US,Washington,Snohomish,2549,112,0,2437,48.04615983,-121.7170703
05/05/2020,US,Pennsylvania,Snyder,33,1,0,32,40.77129231,-77.06840691
05/05/2020,US,New Mexico,Socorro,48,2,0,46,34.00715494,-106.9298354
05/05/2020,US,California,Solano,320,6,0,314,38.26827353,-121.9357113
05/05/2020,US,Maine,Somerset,17,0,0,17,45.51229767,-69.95995554
05/05/2020,US,Maryland,Somerset,37,0,0,37,38.1163542,-75.75118623
05/05/2020,US,New Jersey,Somerset,3820,306,0,3514,40.56465737,-74.61683016
05/05/2020,US,Pennsylvania,Somerset,30,1,0,29,39.97172723,-79.02699593
05/05/2020,US,California,Sonoma,261,3,0,258,38.52746429,-122.8862506
05/05/2020,US,Virginia,Southampton,128,1,0,127,36.72231125,-77.10642712
05/05/2020,US,Alaska,Southeast Fairbanks,1,0,0,1,63.87692095,-143.2127643
05/05/2020,US,Utah,Southeast Utah,12,0,0,12,38.99617072,-110.7013958
05/05/2020,US,Utah,Southwest Utah,121,3,0,118,37.85447192,-111.4418764
05/05/2020,US,Georgia,Spalding,222,11,0,211,33.26310031,-84.28013991
05/05/2020,US,South Carolina,Spartanburg,317,12,0,305,34.92960077,-81.99225984
05/05/2020,US,Indiana,Spencer,5,1,0,4,38.01519732,-87.0079644
05/05/2020,US,Kentucky,Spencer,15,0,0,15,38.03223971,-85.32749335
05/05/2020,US,South Dakota,Spink,3,0,0,3,44.93837606,-98.34626602
05/05/2020,US,Washington,Spokane,373,23,0,350,47.62113146,-117.4046494
05/05/2020,US,Virginia,Spotsylvania,206,4,0,202,38.18574462,-77.655399
05/05/2020,US,Louisiana,St. Bernard,502,20,0,482,29.87761636,-89.51887093
05/05/2020,US,Louisiana,St. Charles,589,41,0,548,29.90709658,-90.35555967
05/05/2020,US,Missouri,St. Charles,626,43,0,583,38.77875681,-90.66662425
05/05/2020,US,Alabama,St. Clair,76,0,0,76,33.71902176,-86.31029372
05/05/2020,US,Illinois,St. Clair,579,41,0,538,38.46996033,-89.93063427
05/05/2020,US,Michigan,St. Clair,342,21,0,321,42.92655373,-82.67937954
05/05/2020,US,Missouri,St. Clair,2,0,0,2,38.03699437,-93.77631447
05/05/2020,US,Wisconsin,St. Croix,21,0,0,21,45.03437474,-92.45000068
05/05/2020,US,Arkansas,St. Francis,95,0,0,95,35.02201976,-90.74828138
05/05/2020,US,Missouri,St. Francois,29,1,0,28,37.81214171,-90.47598685
05/05/2020,US,Louisiana,St. Helena,32,1,0,31,30.82210324,-90.71013176
05/05/2020,US,Louisiana,St. James,254,20,0,234,30.02531716,-90.80212061
05/05/2020,US,Louisiana,St. John the Baptist,782,75,0,707,30.12597499,-90.4753503
05/05/2020,US,Florida,St. Johns,214,4,0,210,29.90096506,-81.43589967
05/05/2020,US,Indiana,St. Joseph,687,21,0,666,41.61756781,-86.29040834
05/05/2020,US,Michigan,St. Joseph,43,1,0,42,41.91441767,-85.52797979
05/05/2020,US,Louisiana,St. Landry,198,47,0,151,30.59724262,-92.00135806
05/05/2020,US,New York,St. Lawrence,178,0,0,178,44.4976179,-75.06550039
05/05/2020,US,Minnesota,St. Louis,81,11,0,70,47.6048407,-92.46879855
05/05/2020,US,Missouri,St. Louis,3569,189,0,3380,38.63770039999999,-90.4458375
05/05/2020,US,Missouri,St. Louis City,1362,78,0,1284,38.63555736,-90.24349225
05/05/2020,US,Florida,St. Lucie,259,25,0,234,27.37763908,-80.47106649
05/05/2020,US,Louisiana,St. Martin,247,19,0,228,30.13112107,-91.61403569
05/05/2020,US,Louisiana,St. Mary,212,23,0,189,29.69262097,-91.44702164
05/05/2020,US,Maryland,St. Mary's,170,7,0,163,38.30058422,-76.60629279999998
05/05/2020,US,Louisiana,St. Tammany,1369,118,0,1251,30.40942847,-89.95642711
05/05/2020,US,Kansas,Stafford,1,0,0,1,38.03100851,-98.71762001
05/05/2020,US,Virginia,Stafford,308,2,0,306,38.41758738,-77.45917053
05/05/2020,US,California,Stanislaus,428,15,0,413,37.55862499,-120.9970722
05/05/2020,US,South Dakota,Stanley,8,0,0,8,44.41381872,-100.7349153
05/05/2020,US,North Carolina,Stanly,30,4,0,26,35.31647813,-80.25093221
05/05/2020,US,Kansas,Stanton,7,0,0,7,37.56304714,-101.7843534
05/05/2020,US,Nebraska,Stanton,8,0,0,8,41.9169835,-97.19394708
05/05/2020,US,Illinois,Stark,1,0,0,1,41.09309773,-89.79745866
05/05/2020,US,North Dakota,Stark,57,2,0,55,46.80851182,-102.6576326
05/05/2020,US,Ohio,Stark,414,57,0,357,40.81482476,-81.36437305
05/05/2020,US,Indiana,Starke,17,2,0,15,41.27890281,-86.64686895
05/05/2020,US,Texas,Starr,10,0,0,10,26.56150059,-98.73892358
05/05/2020,US,Virginia,Staunton,13,0,0,13,38.15965544,-79.05979937
05/05/2020,US,Missouri,Ste. Genevieve,9,1,0,8,37.89090059,-90.1949941
05/05/2020,US,Minnesota,Stearns,815,2,0,813,45.55192576,-94.61078221
05/05/2020,US,Minnesota,Steele,25,0,0,25,44.02240351,-93.22627088
05/05/2020,US,Georgia,Stephens,90,1,0,89,34.55151201,-83.29405315
05/05/2020,US,Oklahoma,Stephens,22,1,0,21,34.48556989,-97.85141892
05/05/2020,US,Texas,Stephens,1,0,0,1,32.73553157,-98.83631615
05/05/2020,US,Illinois,Stephenson,70,0,0,70,42.35129217,-89.662598
05/05/2020,US,Indiana,Steuben,51,1,0,50,41.64423868,-85.00101094
05/05/2020,US,New York,Steuben,221,37,0,184,42.2689144,-77.3829924
05/05/2020,US,Kansas,Stevens,12,0,0,12,37.1923008,-101.3118967
05/05/2020,US,Washington,Stevens,9,1,0,8,48.40035475,-117.8542701
05/05/2020,US,Georgia,Stewart,25,0,0,25,32.07996777,-84.83208037
05/05/2020,US,Tennessee,Stewart,7,0,0,7,36.50235092,-87.83920548
05/05/2020,US,Montana,Stillwater,1,0,0,1,45.67071407,-109.3950061
05/05/2020,US,Missouri,Stoddard,22,0,0,22,36.85571651,-89.9444155
05/05/2020,US,North Carolina,Stokes,11,0,0,11,36.4017975,-80.23893369
05/05/2020,US,Arkansas,Stone,8,0,0,8,35.86251946,-92.15684085
05/05/2020,US,Mississippi,Stone,22,0,0,22,30.79187949,-89.11547539
05/05/2020,US,Missouri,Stone,3,0,0,3,36.75000327,-93.45256475
05/05/2020,US,Nevada,Storey,0,0,0,0,39.44875482,-119.5250207
05/05/2020,US,Iowa,Story,39,1,0,38,42.03621213,-93.46499005
05/05/2020,US,New Hampshire,Strafford,163,7,0,156,43.291833,-71.02336013
05/05/2020,US,North Dakota,Stutsman,12,0,0,12,46.97962541,-98.95637318
05/05/2020,US,Wyoming,Sublette,3,0,0,3,42.76558279,-109.9130922
05/05/2020,US,Massachusetts,Suffolk,14173,609,0,13564,42.3279514,-71.07850442
05/05/2020,US,New York,Suffolk,35275,1296,0,33979,40.88320119,-72.8012172
05/05/2020,US,Virginia,Suffolk,205,15,0,190,36.70155394,-76.63603554
05/05/2020,US,Indiana,Sullivan,16,0,0,16,39.08952258,-87.41414469
05/05/2020,US,Missouri,Sullivan,1,0,0,1,40.2099105,-93.11150106
05/05/2020,US,New Hampshire,Sullivan,12,1,0,11,43.36094111,-72.22203125
05/05/2020,US,New York,Sullivan,984,23,0,961,41.71579493,-74.76394559
05/05/2020,US,Pennsylvania,Sullivan,1,0,0,1,41.44634738,-76.51246591
05/05/2020,US,Tennessee,Sullivan,59,1,0,58,36.51240691,-82.30412917
05/05/2020,US,South Dakota,Sully,1,0,0,1,44.71571812,-100.1278092
05/05/2020,US,West Virginia,Summers,1,0,0,1,37.65390597,-80.86009693
05/05/2020,US,Colorado,Summit,151,1,0,150,39.63803232,-106.1150762
05/05/2020,US,Ohio,Summit,751,66,0,685,41.12464734,-81.53123079
05/05/2020,US,Utah,Summit,382,0,0,382,40.86688146,-110.9535882
05/05/2020,US,Kansas,Sumner,4,1,0,3,37.23682549,-97.47721621
05/05/2020,US,Tennessee,Sumner,665,38,0,627,36.46824103,-86.45917204
05/05/2020,US,Alabama,Sumter,85,3,0,82,32.59117397,-88.19916205
05/05/2020,US,Florida,Sumter,236,14,0,222,28.70181754,-82.0794267
05/05/2020,US,Georgia,Sumter,392,29,0,363,32.03650571,-84.19821492
05/05/2020,US,South Carolina,Sumter,270,12,0,258,33.91826534,-80.37942316
05/05/2020,US,Mississippi,Sunflower,60,3,0,57,33.60192578,-90.58882684
05/05/2020,US,North Carolina,Surry,20,0,0,20,36.41689489,-80.69102283
05/05/2020,US,Virginia,Surry,4,1,0,3,37.11781893,-76.88450012
05/05/2020,US,Pennsylvania,Susquehanna,86,11,0,75,41.82147784,-75.80071959
05/05/2020,US,Delaware,Sussex,2520,72,0,2448,38.66143781,-75.39031349
05/05/2020,US,New Jersey,Sussex,987,120,0,867,41.13891592,-74.69118243
05/05/2020,US,Virginia,Sussex,32,1,0,31,36.92432914,-77.25791182
05/05/2020,US,California,Sutter,31,2,0,29,39.03417539,-121.6945899
05/05/2020,US,Florida,Suwannee,142,17,0,125,30.19746066,-82.99099670000003
05/05/2020,US,North Carolina,Swain,4,0,0,4,35.48665845,-83.48748932
05/05/2020,US,Wyoming,Sweetwater,18,0,0,18,41.65943896,-108.8827882
05/05/2020,US,Minnesota,Swift,2,0,0,2,45.2829032,-95.68264092
05/05/2020,US,Texas,Swisher,10,0,0,10,34.53028891,-101.7349174
05/05/2020,US,Indiana,Switzerland,15,0,0,15,38.82767338,-85.03022429
05/05/2020,US,Georgia,Talbot,25,1,0,24,32.69642758,-84.53351366
05/05/2020,US,Maryland,Talbot,45,1,0,44,38.76618159,-76.10882561
05/05/2020,US,Georgia,Taliaferro,1,0,0,1,33.56543317,-82.88136816
05/05/2020,US,Alabama,Talladega,67,2,0,65,33.37823223,-86.16886178
05/05/2020,US,Mississippi,Tallahatchie,12,1,0,11,33.95339918,-90.1729398
05/05/2020,US,Alabama,Tallapoosa,303,22,0,281,32.86698258,-85.79833053
05/05/2020,US,Iowa,Tama,297,11,0,286,42.07991767,-92.53266945
05/05/2020,US,Missouri,Taney,12,2,0,10,36.65465345,-93.04075153
05/05/2020,US,Louisiana,Tangipahoa,605,23,0,582,30.62888673,-90.40664996
05/05/2020,US,New Mexico,Taos,20,0,0,20,36.58006022,-105.6310198
05/05/2020,US,Texas,Tarrant,2624,77,0,2547,32.77143818,-97.29101614
05/05/2020,US,Mississippi,Tate,45,0,0,45,34.65133709,-89.94485778
05/05/2020,US,Georgia,Tattnall,9,0,0,9,32.04785085,-82.05539188
05/05/2020,US,Florida,Taylor,3,0,0,3,30.04848048,-83.60445406
05/05/2020,US,Georgia,Taylor,18,2,0,16,32.55792548,-84.25077141
05/05/2020,US,Iowa,Taylor,1,0,0,1,40.73710579,-94.69778563
05/05/2020,US,Kentucky,Taylor,8,0,0,8,37.3677562,-85.3329931
05/05/2020,US,Texas,Taylor,356,5,0,351,32.30163422,-99.89007449
05/05/2020,US,West Virginia,Taylor,9,0,0,9,39.33602617,-80.0421439
05/05/2020,US,Illinois,Tazewell,48,3,0,45,40.50716185,-89.51404662
05/05/2020,US,Virginia,Tazewell,6,0,0,6,37.12191123,-81.56685568
05/05/2020,US,California,Tehama,1,1,0,0,40.12570935,-122.2370171
05/05/2020,US,Georgia,Telfair,28,0,0,28,31.92829517,-82.93491155
05/05/2020,US,Colorado,Teller,29,2,0,27,38.88133511,-105.1614893
05/05/2020,US,Louisiana,Tensas,2,0,0,2,32.00760749,-91.32915234
05/05/2020,US,Louisiana,Terrebonne,469,32,0,437,29.37343766,-90.82626855
05/05/2020,US,Georgia,Terrell,191,21,0,170,31.77527543,-84.44069698
